model_id,name_vn,name_cn,name_e,object_data_id,object_status,image_status,preview,evidence
m999912,Vệ Binh Thành [Đông],城卫兵【东】,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m420192,Xe Tiêu,镖车,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m420193,Tiêu Đạo,镖道,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520101,Linh Mộc Khôi Lỗi,灵木傀儡,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520102,Cơ Giới Khôi Lỗi,机械傀儡,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520103,Thạch Đầu,石头,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520104,Thủ Vệ Di Tích,遗迹守卫,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520105,Thủ Vệ Di Tích,遗迹守卫,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520106,Thủ Vệ Di Tích,遗迹守卫,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520107,Hỏa Hồ Ly,火狐狸,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520108,Hồ Ly Chín Đuôi,九尾狐,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520109,Yêu Hồ Chi Vương,妖狐之王,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520110,Kiếm Linh,剑灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520111,Tản Linh,散灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520112,U Linh,幽灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520113,Tử Bì Linh Ma,紫皮灵魔,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520114,Lam Bì Linh Ma,蓝皮灵魔,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520115,Linh Ma Thủ Lĩnh,灵魔首领,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520120,Hỏa Diễm Lĩnh Chủ,火焰领主,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520121,Nguyên Dã Ma Quân,原野魔君,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520122,Tuyền Quái,泉怪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520123,Khai Minh Thú,开明兽,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520124,Lôi Thần,雷神,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520125,Chúc Long,烛龙,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520126,Thánh Điện Hộ Pháp,圣殿护法,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520127,Thánh Điện Thủ Vệ,圣殿守卫,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520128,Vô Đầu Tướng Quân,无头将军,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520129,Linh Mộc Khôi Lỗi,灵木傀儡,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520130,Độc Giác Nê Quái,独角泥怪,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
m520131,Phiên Địa Linh,翻地灵,,,UNKNOWN,UNKNOWN,,zsMonters_language.dat name only; ModelID→obj join not found
