skill_id,family,name_vn,name_e,icon_id,icon_status,icon_path_rule,class_status,weapon_need_e,description_status,preview,evidence
17101,171,Đoạt Phách Trảm,Soul Reaver Slash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17455,174,Càn Nguyên Kiếm Thánh,Qianyuan Sword Saint,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17456,174,Càn Nguyên Kiếm Thánh,Qianyuan Sword Saint,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17457,174,Càn Nguyên Kiếm Thánh,Qianyuan Sword Saint,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17458,174,Càn Nguyên Kiếm Thánh,Qianyuan Sword Saint,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17459,174,Trảm Long Quyết,Dragon Slaying Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17460,174,Trảm Long Quyết,Dragon Slaying Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17461,174,Trảm Long Quyết,Dragon Slaying Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17462,174,Trảm Long Quyết,Dragon Slaying Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17463,174,Trảm Long Quyết,Dragon Slaying Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17464,174,Trảm Long Quyết,Dragon Slaying Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17465,174,Thiên Sư Nộ,Heavenly Master's Wrath,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17466,174,Thiên Sư Nộ,Heavenly Master's Wrath,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17467,174,Thiên Sư Nộ,Heavenly Master's Wrath,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17468,174,Thiên Sư Nộ,Heavenly Master's Wrath,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17469,174,Thiên Sư Nộ,Heavenly Master's Wrath,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17470,174,Thiên Sư Nộ,Heavenly Master's Wrath,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17471,174,Kiếm Long Giải Giáp,Sword Dragon Armor Break,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17472,174,Kiếm Long Giải Giáp,Sword Dragon Armor Break,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17473,174,Thiên Kiếm,Heavenly Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17474,174,Thiên Kiếm,Heavenly Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17475,174,Thiên Kiếm,Heavenly Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17476,174,Thiên Kiếm,Heavenly Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17477,174,Thiên Kiếm,Heavenly Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17478,174,Thiên Kiếm,Heavenly Sword,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17479,174,Khí Kiếm Thuật,Qi Sword Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17480,174,Khí Kiếm Thuật,Qi Sword Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17481,174,Khí Kiếm Thuật,Qi Sword Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17482,174,Khí Kiếm Thuật,Qi Sword Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17483,174,Khí Kiếm Thuật,Qi Sword Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17484,174,Khí Kiếm Thuật,Qi Sword Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17485,174,Vạn Kiếm Quy Tông,Ten Thousand Swords Return,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17486,174,Vạn Kiếm Quy Tông,Ten Thousand Swords Return,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17487,174,Vạn Kiếm Quy Tông,Ten Thousand Swords Return,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17488,174,Vạn Kiếm Quy Tông,Ten Thousand Swords Return,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17489,174,Vạn Kiếm Quy Tông,Ten Thousand Swords Return,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17490,174,Vạn Kiếm Quy Tông,Ten Thousand Swords Return,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17491,174,Lạc Lôi Thuật,Falling Thunder Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17492,174,Lạc Lôi Thuật,Falling Thunder Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17493,174,Lạc Lôi Thuật,Falling Thunder Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17494,174,Lạc Lôi Thuật,Falling Thunder Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17495,174,Lạc Lôi Thuật,Falling Thunder Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17496,174,Lạc Lôi Thuật,Falling Thunder Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17497,174,Điện Quang Hỏa Thạch,Lightning Flash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17498,174,Điện Quang Hỏa Thạch,Lightning Flash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17499,174,Điện Quang Hỏa Thạch,Lightning Flash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17500,175,Điện Quang Hỏa Thạch,Lightning Flash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17501,175,Điện Quang Hỏa Thạch,Lightning Flash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17502,175,Điện Quang Hỏa Thạch,Lightning Flash,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17503,175,Bôn Lôi Chưởng,Thunderbolt Palm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17504,175,Bôn Lôi Chưởng,Thunderbolt Palm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17505,175,Bôn Lôi Chưởng,Thunderbolt Palm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17506,175,Bôn Lôi Chưởng,Thunderbolt Palm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17507,175,Bôn Lôi Chưởng,Thunderbolt Palm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17508,175,Bôn Lôi Chưởng,Thunderbolt Palm,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17509,175,Phong Trì Điện Xế,Lightning Speed,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17510,175,Phong Trì Điện Xế,Lightning Speed,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17511,175,Phong Trì Điện Xế,Lightning Speed,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17512,175,Phong Trì Điện Xế,Lightning Speed,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17513,175,Phong Trì Điện Xế,Lightning Speed,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17514,175,Phong Trì Điện Xế,Lightning Speed,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17515,175,Lôi Trượng Thiên Tôn,Thunder Staff Celestial,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17516,175,Lôi Trượng Thiên Tôn,Thunder Staff Celestial,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17517,175,Lôi Trượng Thiên Tôn,Thunder Staff Celestial,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17518,175,Lôi Trượng Thiên Tôn,Thunder Staff Celestial,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17519,175,Lôi Trượng Thiên Tôn,Thunder Staff Celestial,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17520,175,Lôi Trượng Thiên Tôn,Thunder Staff Celestial,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17521,175,Bồ Đề Quyết,Bodhi Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17522,175,Bồ Đề Quyết,Bodhi Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17523,175,Bồ Đề Quyết,Bodhi Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17524,175,Bồ Đề Quyết,Bodhi Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17525,175,Bồ Đề Quyết,Bodhi Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17526,175,Bồ Đề Quyết,Bodhi Art,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17527,175,Hỗn Nguyên Chân Pháp,Primordial True Law,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17528,175,Hỗn Nguyên Chân Pháp,Primordial True Law,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17529,175,Hỗn Nguyên Chân Pháp,Primordial True Law,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17530,175,Hỗn Nguyên Chân Pháp,Primordial True Law,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17531,175,Hỗn Nguyên Chân Pháp,Primordial True Law,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17532,175,Hỗn Nguyên Chân Pháp,Primordial True Law,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17533,175,Lôi Quang Bào Hao,Thunder Roar,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17534,175,Lôi Quang Bào Hao,Thunder Roar,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17535,175,Phi Vân Chấn Điện,Flying Cloud Thunder Shock,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17536,175,Phi Vân Chấn Điện,Flying Cloud Thunder Shock,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17537,175,Phi Vân Chấn Điện,Flying Cloud Thunder Shock,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
17538,175,Phi Vân Chấn Điện,Flying Cloud Thunder Shock,,UNKNOWN,pgg 5.pgg; index=iconId-5*1000; RoleSkill.iconId is packet field (GameWorld.java:16761 / RoleSkillList.setIconList),UNKNOWN,,DESCRIPTION_ONLY,,skill_family_catalog.csv + zsSkills_language.dat; no static skill→icon table in DEX/jar
