model_id,name_vn,name_cn,name_e,object_data_id,object_status,image_status,preview,evidence
n420540,Hạ Dịch Quan,夏驿官,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420541,Giả Minh Chính,贾明正,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420542,Cổ Sơn Tiên Sư,古山仙师,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420543,Trúc Đại Phu,竹大夫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420544,Tần Viêm Nguyên,秦炎元,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420545,Bình Vũ,平羽,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420546,Chủ Tiệm Trang Bị,装备店老板,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420547,Chủ Tiệm Tạp Hóa,杂货店老板,Grocery Store Owner,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420548,Thiên Cơ Ty Khảo,天机司考,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420549,Thánh Địa Chiến Trường,圣地战场,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420550,Tiêu Đầu,镖头,Escort Leader,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420551,Dương Thừa Sơn,杨承山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420552,Cao Lâm,高林,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420553,Tiêu Hạ,萧夏,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420554,Phương Đông Lăng,东方凌,Guard Dong Fang Ling,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420555,Mộng Trúc,梦竹,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420556,Tây Môn Vân,西门云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420557,Trúc Dịch Quan,竹驿官,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420558,Trương Hạ,张夏,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420559,Cổ Thạch Viêm Vân,古石炎云,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420560,Hồng Đại Phu,洪大夫,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420561,Nhật Minh,日明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420562,Long Sơn,龙山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420563,Chủ Tiệm Trang Bị,装备店老板,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420564,Chủ Tiệm Tạp Hóa,杂货店老板,Grocery Store Owner,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420565,Thiên Cơ Ty Khảo,天机司考,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420566,Thánh Địa Chiến Trường,圣地战场,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420567,Tiêu Đầu,镖头,Escort Leader,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420568,Ngũ Sơn,伍山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420569,Lâm Nam Phong,林南风,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420570,Thợ Săn Củng Sơn,猎人巩山,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420571,Đoạn Viêm,段炎,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420572,Lý Hạ Tình,李夏晴,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420573,Hồng Tỉ Vệ Sĩ,红玺卫士,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420576,Dịch Thừa,驿丞,Yi Cheng,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420577,Thái Thượng Lão Quân,太上老君,Thái Thượng Lão Quân,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420578,Thái Thượng Lão Quân,太上老君,Thái Thượng Lão Quân,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420597,Dịch Thừa,驿丞,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420598,Quản Lý Bang Hội,帮会管理员,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420599,Tiệm Cống Hiến,贡献商店,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420601,Đại Tế Tự Triệu Minh,大祭司赵明,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420602,Đại Tế Tự Hải Quyết,大祭司海决,,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420701,Thợ Săn Phó Dịch,猎人傅义,Hunter Fu Yi,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
n420702,Thợ Săn Phó Dịch,猎人傅义,Hunter Fu Yi,,UNKNOWN,UNKNOWN,,zsNpc_language.dat name only; ModelID→obj join not found (MODELID_MAP_SPAWN_JOIN.md)
